CustomerID,Country,FirstPurchase,LastPurchase,Segment,R_Raw,F_Raw,M_Raw,R_Score,F_Score,M_Score,RFM_Score,ChurnedProbability,CLV_12months,predicted_purchase_1yr
16750,United Kingdom,2011-04-21,2011-10-26,Loyalists,44,5,623.93,4,4,3,11,0.3684,39.47,5.69
17134,United Kingdom,2010-09-23,2011-08-25,Loyalists,106,3,625.3,3,3,3,9,0.5206,35.68,2.01
16330,United Kingdom,2010-02-15,2011-11-22,Loyalists,17,7,625.38,5,4,3,12,0.3567,19.11,3.45
14563,United Kingdom,2010-04-26,2010-07-18,Hibernating,509,2,625.42,1,2,3,6,0.6633,2.52,0.29
16715,United Kingdom,2010-05-26,2011-09-22,Hibernating,78,2,625.52,3,2,3,8,0.6633,25.62,1.08
14793,United Kingdom,2010-06-22,2011-11-18,Loyalists,21,2,625.9,4,3,3,10,0.5269,20.72,1.15
14381,United Kingdom,2010-09-14,2011-10-18,Hibernating,52,2,625.94,4,2,3,9,0.6633,10.8,1.31
13914,United Kingdom,2011-11-03,2011-11-28,Loyalists,11,2,626.45,5,3,3,11,0.5269,121.43,5.86
14036,United Kingdom,2011-02-28,2011-02-28,Hibernating,284,1,626.65,2,2,3,7,0.669,,
13518,United Kingdom,2011-09-15,2011-09-15,Hibernating,85,1,627.16,3,2,3,8,0.669,,
13480,United Kingdom,2010-01-29,2010-10-19,Hibernating,416,2,627.82,1,2,3,6,0.6633,10.64,0.61
16158,United Kingdom,2009-12-05,2010-07-05,At Risk,522,9,628.32,1,5,3,9,0.2295,0.41,0.02
16399,United Kingdom,2010-11-15,2011-11-20,Loyalists,19,3,628.42,4,3,3,10,0.5206,16.18,2.33
14283,United Kingdom,2010-05-19,2010-09-02,At Risk,463,4,628.44,1,3,3,7,0.5142,4.4,0.29
13525,United Kingdom,2011-04-05,2011-11-25,Loyalists,14,2,628.78,5,3,3,11,0.5269,214.05,2.13
16193,United Kingdom,2010-10-25,2011-04-17,Hibernating,236,2,630.43,2,2,3,7,0.6633,19.62,1.06
13706,United Kingdom,2010-03-23,2011-02-10,Hibernating,302,2,631.17,2,2,3,7,0.6633,14.79,0.8
17985,United Kingdom,2011-11-17,2011-11-17,Hibernating,22,1,631.35,4,1,3,8,0.7814,,
13822,United Kingdom,2011-10-30,2011-12-04,Loyalists,5,2,632.0,5,3,3,11,0.5269,52.98,5.76
18183,United Kingdom,2011-03-10,2011-04-26,Hibernating,227,2,632.07,2,2,3,7,0.6633,18.56,0.98
13540,United Kingdom,2010-02-22,2010-08-29,At Risk,467,3,632.39,1,3,3,7,0.5206,13.23,0.66
15666,United Kingdom,2010-08-01,2010-08-24,Hibernating,472,2,632.94,1,2,3,6,0.6633,2.22,0.19
14219,United Kingdom,2010-08-03,2011-12-05,Loyalists,4,3,633.83,5,3,3,11,0.5206,29.5,1.92
14365,United Kingdom,2010-01-27,2010-11-10,Hibernating,394,2,634.68,2,2,3,7,0.6633,9.53,0.65
17334,United Kingdom,2010-10-29,2011-02-10,At Risk,302,3,635.15,2,3,3,8,0.5206,21.74,1.05
16534,United Kingdom,2010-03-07,2010-03-07,Hibernating,642,1,635.9,1,1,3,5,0.7814,,
15829,United Kingdom,2011-07-22,2011-09-01,Hibernating,99,2,636.14,3,2,3,8,0.6633,35.35,2.41
14664,United Kingdom,2011-11-06,2011-11-20,Loyalists,19,2,636.24,4,3,3,10,0.5269,53.25,5.84
17691,United Kingdom,2010-06-11,2010-12-16,At Risk,358,4,637.55,2,3,3,8,0.5142,16.19,1.08
12699,Germany,2010-10-18,2010-10-18,Hibernating,417,1,638.11,1,1,3,5,0.7814,,
16428,United Kingdom,2010-07-30,2010-10-22,At Risk,413,3,638.49,1,3,3,7,0.5206,2.92,0.47
17998,United Kingdom,2009-12-01,2010-11-24,At Risk,380,3,639.24,2,3,3,8,0.5206,12.15,1.03
15648,United Kingdom,2011-03-17,2011-05-19,Hibernating,204,2,639.5,2,2,3,7,0.6633,32.98,1.18
12734,France,2010-11-12,2010-12-22,At Risk,352,3,639.65,2,3,3,8,0.5206,13.56,0.41
15183,United Kingdom,2010-05-04,2010-06-10,At Risk,547,3,639.93,1,3,3,7,0.5206,1.71,0.1
12880,United Kingdom,2010-05-14,2010-11-23,Hibernating,381,2,640.13,2,2,3,7,0.6633,12.84,0.66
12538,Spain,2010-11-26,2011-11-10,Loyalists,29,2,640.45,4,3,3,10,0.5269,31.42,1.53
13318,United Kingdom,2011-11-02,2011-12-08,Loyalists,1,3,640.76,5,3,3,11,0.5206,292.83,9.29
12624,France,2011-06-15,2011-08-25,Hibernating,106,2,641.13,3,2,3,8,0.6633,40.81,2.17
14537,United Kingdom,2010-03-26,2011-10-13,Hibernating,57,2,641.4,4,2,3,9,0.6633,28.88,1.0
15297,United Kingdom,2011-10-07,2011-11-29,Loyalists,10,3,641.94,5,3,3,11,0.5206,127.17,7.5
13237,United Kingdom,2010-11-17,2010-11-17,Hibernating,387,1,643.0,2,1,3,6,0.7814,,
17963,United Kingdom,2010-01-19,2010-08-25,At Risk,471,4,643.16,1,3,3,7,0.5142,4.51,0.69
17312,United Kingdom,2011-07-03,2011-07-24,Loyalists,138,3,644.3,3,3,3,9,0.5206,109.9,2.46
16185,United Kingdom,2010-05-24,2011-11-23,Loyalists,16,3,644.72,5,3,3,11,0.5206,28.41,1.71
12719,France,2011-10-05,2011-12-04,Loyalists,5,2,644.95,5,3,3,11,0.5269,88.13,4.77
17380,United Kingdom,2010-06-23,2010-10-01,At Risk,434,3,645.0,1,3,3,7,0.5206,29.63,0.48
14024,United Kingdom,2010-11-14,2011-08-10,Loyalists,121,3,645.74,3,3,3,9,0.5206,41.89,2.17
15012,United Kingdom,2010-05-12,2011-10-17,Loyalists,53,3,646.26,4,3,3,10,0.5206,7.82,1.66
15945,United Kingdom,2009-12-01,2010-12-09,At Risk,365,4,646.27,2,3,3,8,0.5142,30.17,1.33
13474,United Kingdom,2010-08-01,2011-04-17,At Risk,236,3,646.59,2,3,3,8,0.5206,9.96,1.57
16734,United Kingdom,2011-08-17,2011-10-18,Loyalists,52,3,646.76,4,3,3,10,0.5206,67.9,5.15
17777,United Kingdom,2011-08-31,2011-11-15,Loyalists,24,3,647.56,4,3,3,10,0.5206,27.82,5.87
16495,United Kingdom,2011-03-08,2011-12-06,Loyalists,3,3,648.26,5,3,3,11,0.5206,25.95,3.08
12844,United Kingdom,2010-04-25,2011-11-10,Loyalists,29,4,648.6,4,4,3,11,0.3744,15.11,2.18
14034,United Kingdom,2011-07-05,2011-11-17,Loyalists,22,3,648.89,4,3,3,10,0.5206,38.9,4.52
17779,United Kingdom,2011-07-19,2011-11-18,Loyalists,21,3,650.32,4,3,3,10,0.5206,43.47,4.8
16969,United Kingdom,2011-06-01,2011-10-31,Loyalists,39,3,650.41,4,3,3,10,0.5206,62.61,3.9
16056,United Kingdom,2011-10-25,2011-10-25,Hibernating,45,1,650.75,4,1,3,8,0.7814,,
17371,United Kingdom,2009-12-08,2011-11-22,Loyalists,17,6,651.37,5,4,3,12,0.3625,13.29,2.72
13840,United Kingdom,2010-10-19,2010-10-19,Hibernating,416,1,651.4,1,1,3,5,0.7814,,
17572,United Kingdom,2009-12-15,2011-09-29,Loyalists,71,10,652.21,3,5,3,11,0.225,87.28,4.48
17523,United Kingdom,2011-11-20,2011-11-28,Loyalists,11,4,652.74,5,4,3,12,0.3744,282.83,14.44
13820,United Kingdom,2010-01-28,2010-10-17,At Risk,418,3,652.75,1,3,3,7,0.5206,7.61,0.91
15205,United Kingdom,2011-08-04,2011-09-15,Hibernating,85,2,653.24,3,2,3,8,0.6633,52.39,2.69
18121,United Kingdom,2011-07-08,2011-07-13,Hibernating,149,2,653.3,3,2,3,8,0.6633,32.98,1.45
13496,United Kingdom,2010-12-15,2011-11-29,Loyalists,10,2,653.33,5,3,3,11,0.5269,32.86,1.61
17398,United Kingdom,2011-03-29,2011-08-17,Loyalists,114,3,653.38,3,3,3,9,0.5206,50.46,2.86
16117,United Kingdom,2010-04-27,2011-06-03,At Risk,189,3,654.4,2,3,3,8,0.5206,12.7,1.51
14558,United Kingdom,2009-12-08,2010-02-23,At Risk,654,3,655.5,1,3,3,7,0.5206,4.8,0.11
16708,United Kingdom,2011-10-25,2011-10-25,Hibernating,45,1,656.63,4,1,3,8,0.7814,,
16157,United Kingdom,2011-09-28,2011-11-24,Loyalists,15,3,656.69,5,3,3,11,0.5206,250.16,7.01
17459,United Kingdom,2011-10-10,2011-10-27,Hibernating,43,2,657.3,4,2,3,9,0.6633,37.31,4.34
17852,United Kingdom,2009-12-08,2011-11-28,Loyalists,11,5,657.81,5,4,3,12,0.3684,14.73,2.27
16696,United Kingdom,2011-04-05,2011-07-27,Loyalists,135,4,657.9,3,3,3,9,0.5142,218.28,3.48
15715,United Kingdom,2010-03-30,2010-06-02,At Risk,555,5,658.02,1,4,3,8,0.3684,0.4,0.02
16887,United Kingdom,2009-12-01,2011-11-04,Loyalists,35,3,658.17,4,3,3,10,0.5206,10.28,1.35
13433,United Kingdom,2010-01-12,2010-07-26,At Risk,501,4,658.32,1,3,3,7,0.5142,13.88,0.52
14150,United Kingdom,2010-12-15,2011-11-04,Loyalists,35,2,658.64,4,3,3,10,0.5269,42.14,1.58
13622,United Kingdom,2010-01-12,2010-01-12,Hibernating,696,1,658.95,1,1,3,5,0.7814,,
14452,United Kingdom,2010-07-06,2011-11-29,Loyalists,10,4,658.95,5,4,3,12,0.3744,14.24,2.45
13759,United Kingdom,2011-09-29,2011-11-06,Loyalists,33,2,659.41,4,3,3,10,0.5269,117.87,4.27
15492,United Kingdom,2011-09-26,2011-11-11,Loyalists,28,2,659.46,4,3,3,10,0.5269,87.86,4.27
15405,United Kingdom,2010-05-12,2011-06-03,Hibernating,189,2,659.84,2,2,3,7,0.6633,22.84,0.97
14603,United Kingdom,2011-03-10,2011-03-10,Hibernating,274,1,660.0,2,2,3,7,0.669,,
17375,United Kingdom,2010-10-04,2011-05-24,At Risk,199,4,660.55,2,3,3,8,0.5142,19.3,2.34
13028,United Kingdom,2011-10-25,2011-11-17,Loyalists,22,2,661.32,4,3,3,10,0.5269,88.1,5.26
14425,United Kingdom,2009-12-02,2010-10-01,At Risk,434,3,661.39,1,3,3,7,0.5205,15.48,0.89
16862,United Kingdom,2010-01-07,2010-06-10,At Risk,547,4,662.33,1,3,3,7,0.5142,5.39,0.29
13864,United Kingdom,2010-11-18,2010-11-18,Hibernating,386,1,662.4,2,1,3,6,0.7814,,
12837,United Kingdom,2010-05-19,2011-06-19,Hibernating,173,2,662.66,3,2,3,8,0.6633,10.02,0.99
16679,United Kingdom,2010-06-10,2010-12-08,At Risk,366,3,663.31,2,3,3,8,0.5205,34.99,0.97
16573,United Kingdom,2011-02-22,2011-09-16,Hibernating,84,2,663.61,3,2,3,8,0.6633,31.34,1.76
14720,United Kingdom,2011-08-05,2011-12-04,Loyalists,5,3,663.81,5,3,3,11,0.5205,96.52,5.27
15643,United Kingdom,2011-03-02,2011-06-01,At Risk,191,3,664.0,2,3,3,8,0.5205,40.15,1.97
13596,United Kingdom,2011-11-27,2011-12-04,Loyalists,5,2,664.11,5,3,3,11,0.5269,54.85,7.5
16704,United Kingdom,2010-02-05,2010-03-31,Hibernating,618,2,664.16,1,2,3,6,0.6633,2.12,0.15
16132,United Kingdom,2010-03-22,2010-06-13,Hibernating,544,2,664.2,1,2,3,6,0.6633,10.05,0.26
15973,United Kingdom,2010-10-07,2010-12-08,Hibernating,366,2,665.62,2,2,3,7,0.6633,31.36,0.48
17105,United Kingdom,2011-02-06,2011-07-03,Hibernating,159,2,665.78,3,2,3,8,0.6633,14.6,1.47
17962,United Kingdom,2010-01-13,2011-07-20,Loyalists,142,4,665.91,3,3,3,9,0.5142,8.16,1.83
14932,Channel Islands,2010-11-19,2010-12-09,Hibernating,365,2,666.13,2,2,3,7,0.6633,7.29,0.33
13217,United Kingdom,2010-02-22,2011-08-09,Loyalists,122,4,666.48,3,3,3,9,0.5142,244.2,1.94
18123,United Kingdom,2010-07-14,2011-11-15,Loyalists,24,3,666.64,4,3,3,10,0.5205,23.45,1.85
16268,United Kingdom,2011-09-29,2011-09-29,Hibernating,71,2,667.65,3,2,3,8,0.6633,56.52,3.35
15901,United Kingdom,2010-06-14,2011-11-23,Loyalists,16,6,667.89,5,4,3,12,0.3625,16.0,3.52
13741,United Kingdom,2011-05-06,2011-09-29,Loyalists,71,3,668.43,3,3,3,9,0.5205,68.57,3.44
17418,United Kingdom,2010-11-17,2011-10-28,Loyalists,42,3,670.06,4,3,3,10,0.5205,38.15,2.32
13398,United Kingdom,2010-09-17,2011-05-31,Hibernating,192,2,670.34,2,2,3,7,0.6633,21.61,1.13
17709,United Kingdom,2010-04-15,2011-06-23,Loyalists,169,5,671.01,3,4,3,10,0.3684,41.22,2.5
14142,United Kingdom,2010-03-03,2010-12-01,Hibernating,373,2,671.34,2,2,3,7,0.6633,11.84,0.69
15562,United Kingdom,2009-12-13,2010-12-23,At Risk,351,3,671.43,2,3,3,8,0.5205,22.4,1.09
17011,United Kingdom,2010-02-26,2011-11-09,Loyalists,30,3,671.7,4,3,3,10,0.5205,36.06,1.5
16226,United Kingdom,2010-10-22,2011-05-20,At Risk,203,5,672.17,2,4,3,9,0.3684,57.61,2.73
16648,United Kingdom,2010-04-28,2011-10-28,Loyalists,42,3,672.8,4,3,3,10,0.5205,30.28,1.63
14504,United Kingdom,2011-03-06,2011-10-23,Loyalists,47,4,673.26,4,4,3,11,0.3743,27.65,3.99
13951,United Kingdom,2011-02-18,2011-06-16,Loyalists,176,3,674.45,3,3,3,9,0.5205,38.55,2.18
13355,United Kingdom,2011-08-09,2011-08-09,Hibernating,122,1,674.7,3,2,3,8,0.669,,
13325,United Kingdom,2011-09-19,2011-09-19,Hibernating,81,1,675.3,3,1,3,7,0.7814,,
12942,United Kingdom,2010-12-09,2011-07-31,Loyalists,131,3,675.6,3,3,3,9,0.5205,23.7,2.24
18156,United Kingdom,2010-12-05,2011-11-27,Loyalists,12,2,675.64,5,3,3,11,0.5269,12.93,1.57
17462,United Kingdom,2011-02-28,2011-10-10,Hibernating,60,2,675.69,3,2,3,8,0.6633,48.6,1.85
16601,United Kingdom,2010-03-26,2011-10-30,Loyalists,40,3,675.83,4,3,3,10,0.5205,16.89,1.56
13040,United Kingdom,2011-11-06,2011-12-01,Loyalists,8,2,676.99,5,3,3,11,0.5269,107.41,6.06
13974,United Kingdom,2010-05-06,2011-10-21,Hibernating,49,2,677.72,4,2,3,9,0.6633,18.77,1.06
15363,United Kingdom,2010-08-04,2010-12-02,Hibernating,372,2,678.11,2,2,3,7,0.6633,12.7,0.6
13925,United Kingdom,2011-07-28,2011-09-08,Loyalists,92,4,678.25,3,3,3,9,0.5142,83.81,5.07
13255,United Kingdom,2010-07-15,2011-11-30,Loyalists,9,3,678.76,5,3,3,11,0.5205,48.29,1.86
14182,United Kingdom,2010-04-22,2010-09-22,At Risk,443,4,678.77,1,3,3,7,0.5142,7.41,0.54
16646,United Kingdom,2010-09-16,2010-09-16,Hibernating,449,1,678.8,1,1,3,5,0.7814,,
17782,United Kingdom,2010-11-22,2010-11-22,Hibernating,382,2,679.02,2,2,3,7,0.6633,5.18,0.21
14151,United Kingdom,2009-12-23,2010-02-04,Hibernating,673,2,679.45,1,2,3,6,0.6633,1.8,0.1
13430,United Kingdom,2011-09-14,2011-11-21,Loyalists,18,2,679.45,5,3,3,11,0.5269,65.16,4.08
13809,Cyprus,2010-09-05,2011-02-07,At Risk,305,3,679.7,2,3,3,8,0.5205,32.38,1.2
13524,United Kingdom,2011-05-04,2011-10-30,Loyalists,40,5,680.18,4,4,3,11,0.3684,145.16,5.95
16658,United Kingdom,2010-03-30,2010-12-06,At Risk,368,5,680.83,2,4,3,9,0.3684,13.31,1.2
18082,United Kingdom,2011-11-14,2011-11-14,Hibernating,25,1,680.84,4,1,3,8,0.7814,,
18271,United Kingdom,2009-12-08,2010-04-09,Hibernating,609,2,680.85,1,2,3,6,0.6633,8.56,0.26
12478,Greece,2011-12-06,2011-12-06,Hibernating,3,1,680.99,5,1,3,9,0.7814,,
12601,Germany,2010-10-31,2011-06-03,At Risk,189,6,681.26,2,4,3,9,0.3625,62.9,3.24
13987,United Kingdom,2010-11-04,2010-11-25,Hibernating,379,2,682.54,2,2,3,7,0.6633,5.11,0.3
15582,United Kingdom,2011-05-03,2011-11-15,Loyalists,24,3,682.91,4,3,3,10,0.5205,57.7,3.59
14222,United Kingdom,2011-06-15,2011-06-15,Hibernating,177,1,683.17,3,2,3,8,0.6689,,
16885,United Kingdom,2010-11-19,2011-11-24,Loyalists,15,4,683.35,5,4,3,12,0.3743,18.17,3.15
17874,United Kingdom,2011-03-29,2011-06-07,Loyalists,185,6,683.46,3,4,3,10,0.3625,22.55,1.55
15207,United Kingdom,2010-06-10,2010-10-19,At Risk,416,3,683.92,1,3,3,7,0.5205,18.34,0.65
15669,United Kingdom,2011-03-21,2011-10-30,Loyalists,40,4,684.34,4,4,3,11,0.3743,85.49,4.18
13585,United Kingdom,2009-12-01,2010-06-27,At Risk,530,3,684.54,1,3,3,7,0.5205,10.0,0.56
15184,United Kingdom,2009-12-16,2011-11-10,Loyalists,29,4,685.39,4,4,3,11,0.3743,15.89,1.83
15219,United Kingdom,2010-03-01,2011-06-16,Hibernating,176,2,685.45,3,2,3,8,0.6633,24.85,0.9
15257,United Kingdom,2010-10-21,2011-03-01,Hibernating,283,2,685.9,2,2,3,7,0.6633,49.43,0.88
12658,Germany,2011-11-21,2011-11-21,Hibernating,18,1,686.05,5,1,3,9,0.7814,,
17935,United Kingdom,2009-12-04,2011-07-24,Loyalists,138,7,686.14,3,4,3,10,0.3566,32.01,3.02
16824,United Kingdom,2010-11-11,2011-11-24,Loyalists,15,3,686.24,5,3,3,11,0.5205,41.67,2.31
13898,United Kingdom,2010-10-24,2011-01-18,Hibernating,325,2,686.4,2,2,3,7,0.6633,11.27,0.67
14809,United Kingdom,2010-03-28,2010-03-28,Hibernating,621,2,686.76,1,2,3,6,0.6633,2.23,0.06
18017,United Kingdom,2010-10-04,2011-09-19,Loyalists,81,4,688.0,3,3,3,9,0.5142,451.61,2.78
12450,Spain,2010-08-22,2011-07-06,Loyalists,156,5,688.2,3,4,3,10,0.3684,54.48,2.99
15361,United Kingdom,2010-06-14,2010-12-13,At Risk,361,4,689.07,2,3,3,8,0.5141,68.42,1.04
17502,United Kingdom,2011-11-10,2011-11-30,Loyalists,9,4,689.1,5,4,3,12,0.3743,318.0,13.19
17834,United Kingdom,2010-09-20,2010-10-21,Hibernating,414,2,689.67,1,2,3,6,0.6633,4.0,0.28
16545,United Kingdom,2010-11-29,2011-06-28,Hibernating,164,2,689.82,3,2,3,8,0.6633,109.45,1.32
14880,United Kingdom,2011-02-24,2011-09-23,Loyalists,77,3,690.59,3,3,3,9,0.5205,44.01,2.82
12817,Austria,2010-10-01,2011-03-03,At Risk,281,3,690.98,2,3,3,8,0.5205,36.54,1.33
17733,United Kingdom,2011-03-23,2011-11-01,Loyalists,38,2,692.19,4,3,3,10,0.5269,43.08,2.01
17198,United Kingdom,2010-12-03,2011-11-16,Loyalists,23,3,692.22,4,3,3,10,0.5205,20.05,2.42
12414,Austria,2010-09-02,2011-05-06,At Risk,217,4,692.41,2,3,3,8,0.5141,56.49,2.17
14111,United Kingdom,2011-04-12,2011-11-25,Loyalists,14,4,692.85,5,4,3,12,0.3743,298.64,4.53
15053,United Kingdom,2011-03-03,2011-12-05,Loyalists,4,3,693.95,5,3,3,11,0.5205,33.22,3.03
15995,United Kingdom,2010-10-21,2010-10-21,Hibernating,414,1,694.54,1,1,3,5,0.7814,,
13101,United Kingdom,2010-01-27,2011-04-19,At Risk,234,4,695.4,2,3,3,8,0.5141,23.99,1.74
14959,United Kingdom,2011-02-16,2011-10-06,Loyalists,64,4,695.42,3,3,3,9,0.5141,45.35,3.75
15700,United Kingdom,2011-06-19,2011-06-20,Hibernating,172,2,696.68,3,2,3,8,0.6633,11.93,1.12
16415,United Kingdom,2010-02-01,2011-10-26,Loyalists,44,3,696.76,4,3,3,10,0.5205,8.76,1.45
14497,United Kingdom,2010-02-04,2011-02-03,Hibernating,309,2,697.06,2,2,3,7,0.6633,14.74,0.77
16018,United Kingdom,2009-12-07,2011-10-31,Loyalists,39,4,698.13,4,4,3,11,0.3743,22.98,1.81
13242,United Kingdom,2010-02-09,2011-08-19,Loyalists,112,7,699.4,3,4,3,10,0.3566,64.04,3.32
17163,United Kingdom,2010-02-02,2011-11-18,Loyalists,21,4,699.78,4,4,3,11,0.3743,44.61,1.95
13833,United Kingdom,2010-10-31,2011-07-03,Hibernating,159,2,700.41,3,2,3,8,0.6633,22.72,1.27
14356,United Kingdom,2011-09-19,2011-09-21,Hibernating,79,2,701.23,3,2,3,8,0.6633,69.46,3.04
14179,United Kingdom,2011-10-18,2011-10-30,Hibernating,40,2,701.57,4,2,3,9,0.6633,33.42,4.62
14324,United Kingdom,2010-01-15,2010-10-26,Hibernating,409,2,701.61,2,2,3,7,0.6633,11.91,0.63
17825,United Kingdom,2009-12-14,2010-04-20,At Risk,598,4,701.96,1,3,3,7,0.5141,3.9,0.15
16997,United Kingdom,2011-01-18,2011-02-24,At Risk,288,3,702.0,2,3,3,8,0.5205,37.53,0.67
14699,United Kingdom,2010-07-02,2011-05-09,At Risk,214,4,702.6,2,3,3,8,0.5141,29.56,2.08
17561,United Kingdom,2009-12-06,2011-11-20,Loyalists,19,4,703.02,5,4,3,12,0.3743,8.13,1.81
15103,United Kingdom,2011-09-14,2011-11-08,Loyalists,31,2,703.36,4,3,3,10,0.5269,86.0,3.95
12883,United Kingdom,2011-09-11,2011-11-15,Loyalists,24,4,703.47,4,4,3,11,0.3743,139.93,8.36
12612,Germany,2011-09-26,2011-09-26,Hibernating,74,1,704.04,3,1,3,7,0.7814,,
16015,United Kingdom,2011-10-21,2011-12-06,Loyalists,3,3,704.26,5,3,3,11,0.5205,43.76,8.4
16882,United Kingdom,2011-01-26,2011-10-04,Loyalists,66,3,705.12,3,3,3,9,0.5205,49.13,2.66
16364,United Kingdom,2011-07-25,2011-11-28,Loyalists,11,2,705.79,5,3,3,11,0.5269,50.08,3.19
12890,United Kingdom,2010-11-17,2011-11-15,Loyalists,24,2,706.02,4,3,3,10,0.5269,11.93,1.5
17051,United Kingdom,2010-03-21,2011-05-29,At Risk,194,4,706.49,2,3,3,8,0.5141,10.14,1.91
16309,United Kingdom,2011-04-13,2011-08-25,Hibernating,106,2,706.57,3,2,3,8,0.6633,35.57,1.9
13626,United Kingdom,2010-11-25,2011-04-01,Hibernating,252,2,707.04,2,2,3,7,0.6633,17.97,1.0
12453,Austria,2011-07-28,2011-07-28,Hibernating,134,1,707.09,3,2,3,8,0.6689,,
16449,United Kingdom,2011-03-04,2011-05-26,Hibernating,197,2,707.69,2,2,3,7,0.6633,24.69,1.26
14398,United Kingdom,2010-06-30,2010-11-03,Hibernating,401,2,707.79,2,2,3,7,0.6633,8.47,0.55
12485,Sweden,2010-06-28,2010-06-28,Hibernating,529,1,708.1,1,1,3,5,0.7814,,
13927,United Kingdom,2010-09-28,2011-09-26,Hibernating,74,2,708.26,3,2,3,8,0.6633,25.24,1.32
13057,United Kingdom,2010-03-18,2010-06-27,At Risk,530,3,709.59,1,3,3,7,0.5205,5.22,0.29
13103,United Kingdom,2010-05-11,2011-10-31,Loyalists,39,3,709.64,4,3,3,10,0.5205,36.06,1.67
15127,United Kingdom,2010-07-08,2011-10-05,Hibernating,65,2,711.5,3,2,3,8,0.6632,30.85,1.16
14470,United Kingdom,2010-10-05,2011-11-28,Loyalists,11,3,712.04,5,3,3,11,0.5205,27.23,2.15
17761,United Kingdom,2011-11-07,2011-11-07,Hibernating,32,1,712.78,4,1,3,8,0.7814,,
13147,United Kingdom,2011-09-01,2011-11-29,Loyalists,10,4,712.8,5,4,3,12,0.3743,1354.65,8.06
14026,United Kingdom,2010-03-24,2010-08-26,Hibernating,470,2,713.11,1,2,3,6,0.6632,7.56,0.46
13512,United Kingdom,2010-05-05,2011-03-24,At Risk,260,4,713.39,2,3,3,8,0.5141,32.86,1.81
15330,United Kingdom,2011-10-10,2011-11-07,Loyalists,32,2,714.96,4,3,3,10,0.5268,248.12,4.58
12492,Germany,2010-11-01,2011-10-07,Loyalists,63,3,715.21,3,3,3,9,0.5205,38.76,2.22
12535,France,2011-06-06,2011-09-09,Hibernating,91,2,716.35,3,2,3,8,0.6632,51.12,2.26
12519,Germany,2010-08-20,2011-10-07,Hibernating,63,2,716.54,3,2,3,8,0.6632,25.02,1.24
15274,United Kingdom,2011-11-21,2011-12-05,Loyalists,4,2,716.57,5,3,3,11,0.5268,121.9,7.06
16526,United Kingdom,2010-05-04,2011-06-21,Hibernating,171,2,717.21,3,2,3,8,0.6632,21.63,0.98
17860,United Kingdom,2009-12-11,2010-12-06,At Risk,368,4,717.39,2,3,3,8,0.5141,6.84,1.32
12573,France,2010-08-31,2011-04-26,At Risk,227,5,717.41,2,4,3,9,0.3683,15.72,2.44
16269,United Kingdom,2010-09-28,2010-09-28,Hibernating,437,1,717.57,1,1,3,5,0.7814,,
13604,United Kingdom,2010-02-19,2010-02-19,Hibernating,658,1,717.62,1,1,3,5,0.7814,,
13537,United Kingdom,2010-09-14,2010-10-10,Hibernating,425,2,717.85,1,2,3,6,0.6632,4.74,0.25
16023,United Kingdom,2011-03-18,2011-10-24,Loyalists,46,3,719.81,4,3,3,10,0.5205,25.29,3.08
13441,United Kingdom,2010-10-04,2011-09-09,Hibernating,91,2,720.9,3,2,3,8,0.6632,27.25,1.32
17615,United Kingdom,2010-08-11,2011-08-01,Loyalists,130,6,721.8,3,4,3,10,0.3624,46.03,3.62
13264,United Kingdom,2010-09-23,2010-09-23,Hibernating,442,1,722.56,1,1,3,5,0.7814,,
15368,United Kingdom,2010-11-10,2011-11-18,Loyalists,21,2,722.74,4,3,3,10,0.5268,129.11,1.48
14798,United Kingdom,2010-03-01,2011-10-18,Loyalists,52,8,724.31,4,4,3,11,0.3507,57.05,3.98
13729,United Kingdom,2010-01-24,2010-09-30,At Risk,435,3,724.73,1,3,3,7,0.5205,16.01,0.85
18187,United Kingdom,2010-03-18,2010-03-18,Hibernating,631,1,724.89,1,1,3,5,0.7813,,
13569,United Kingdom,2010-10-07,2011-11-22,Loyalists,17,4,725.04,5,4,3,12,0.3743,13.98,2.88
12723,France,2011-10-05,2011-12-06,Loyalists,3,5,725.07,5,4,3,12,0.3683,133.08,12.51
18078,United Kingdom,2010-03-21,2011-05-06,At Risk,217,4,725.53,2,3,3,8,0.5141,19.32,1.87
16447,United Kingdom,2010-02-17,2011-07-27,Loyalists,135,3,727.1,3,3,3,9,0.5205,16.54,1.43
17374,United Kingdom,2010-11-09,2011-05-05,At Risk,218,3,727.11,2,3,3,8,0.5205,31.23,1.76
17141,United Kingdom,2010-01-24,2010-10-17,At Risk,418,4,727.58,1,3,3,7,0.5141,5.34,1.02
17547,United Kingdom,2010-02-12,2010-11-29,Hibernating,375,2,727.85,2,2,3,7,0.6632,16.96,0.68
12786,Netherlands,2010-04-09,2010-04-09,Hibernating,609,1,728.5,1,1,3,5,0.7813,,
17756,United Kingdom,2010-11-10,2010-11-29,At Risk,375,3,728.75,2,3,3,8,0.5205,2.17,0.22
18163,United Kingdom,2010-05-04,2010-05-04,Hibernating,584,1,728.84,1,1,3,5,0.7813,,
17979,United Kingdom,2011-03-25,2011-11-04,Loyalists,35,4,729.01,4,4,3,11,0.3743,25.53,4.24
15872,United Kingdom,2010-06-07,2011-11-25,Loyalists,14,4,729.25,5,4,3,12,0.3743,10.89,2.33
